ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
3322,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%7B%7B46520%7Cadd%3A84170%7D%7Dzj&endereco=endereco,400,Bad Request,3,149,37
3323,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3324,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3325,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3326,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3327,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%7B%7Bprint+%223826%22+%221160%22%7D%7Dzj&endereco=endereco,400,Bad Request,3,149,37
3328,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,1,158,388
3329,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3330,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Produto,204,No Content,12,81,0
3331,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj+2836*4696+zj,400,Bad Request,3,149,37
3332,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3333,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3334,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3335,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3336,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%7B7812*8719%7Dzj,400,Bad Request,3,149,37
3337,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3338,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,3,149,41
3339,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%24%7B1479*7928%7Dzj,400,Bad Request,4,149,37
3340,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3341,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3342,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%23%7B6208*7198%7Dzj,400,Bad Request,4,149,37
3343,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3344,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,4,149,41
